Data,Prognoza,Rzeczywista,Spółka
2023-06-01,6.912694810571113,32.8,PKOBP
2023-06-02,6.349584573234629,34.47,PKOBP
2023-06-05,6.317238351919913,34.3,PKOBP
2023-06-06,6.115990856394465,35.78,PKOBP
2023-06-07,5.704409602611797,35.32,PKOBP
2023-06-08,5.034951175215874,35.32,PKOBP
2023-06-09,4.469656728289559,35.79,PKOBP
2023-06-12,4.437362043481396,35.34,PKOBP
2023-06-13,4.238190763249369,34.95,PKOBP
2023-06-14,3.826333397937018,35.6,PKOBP
2023-06-15,3.1554405384000774,35.67,PKOBP
2023-06-16,2.5915707728730224,36.17,PKOBP
2023-06-19,2.559793468641906,35.92,PKOBP
2023-06-20,2.3592176160502114,35.53,PKOBP
2023-06-21,1.9475193862026206,35.97,PKOBP
2023-06-22,1.277673743682916,36.23,PKOBP
2023-06-23,0.7130476885808624,35.26,PKOBP
2023-06-26,0.6805897086756915,36.0,PKOBP
2023-06-27,0.4808928043417606,35.35,PKOBP
2023-06-28,0.06915780837016593,35.62,PKOBP
2023-06-29,-0.6014371668665802,36.08,PKOBP
2023-06-30,-1.1657409773668286,36.15,PKOBP
2023-07-03,-1.1976350450016464,37.02,PKOBP
2023-07-04,-1.3978514178386716,36.51,PKOBP
2023-07-05,-1.8096827811035927,36.0,PKOBP
2023-07-06,-2.4797569526354457,35.76,PKOBP
2023-07-07,-3.0441664839279055,36.65,PKOBP
2023-07-10,-3.076449648075323,36.73,PKOBP
2023-07-11,-3.2763707980610763,36.87,PKOBP
2023-07-12,-3.6880339292949054,38.58,PKOBP
2023-07-13,-4.358454308482417,39.0,PKOBP
2023-07-14,-4.92284870169757,38.94,PKOBP
2023-07-17,-4.954870411292415,39.1,PKOBP
2023-07-18,-5.1549515217662165,39.94,PKOBP
2023-07-19,-5.566784704066659,39.89,PKOBP
2023-07-20,-6.236986790988379,39.64,PKOBP
2023-07-21,-6.801358558352703,39.43,PKOBP
2023-07-24,-6.833564143935777,39.8,PKOBP
2023-07-25,-7.033566880826045,39.65,PKOBP
2023-07-26,-7.445263573353945,39.59,PKOBP
2023-07-27,-8.115596020015541,40.48,PKOBP
2023-07-28,-8.680007629929262,40.52,PKOBP
2023-07-31,-8.712081977752817,40.66,PKOBP
2023-08-01,-8.912114772907758,40.33,PKOBP
2023-08-02,-9.323910531868279,39.54,PKOBP
2023-08-03,-9.994169456171434,39.78,PKOBP
2023-08-04,-10.558535713382398,40.34,PKOBP
2023-08-07,-10.590699353563094,39.89,PKOBP
2023-08-08,-10.790728625004979,39.21,PKOBP
2023-08-09,-11.202454341569126,39.2,PKOBP
2023-08-10,-11.872751769334565,39.55,PKOBP
2023-08-11,-12.437160439614614,39.0,PKOBP
2023-08-14,-12.469268022518964,38.6,PKOBP
2023-08-15,-12.669288342560735,38.6,PKOBP
2023-08-16,-13.081063340820409,37.13,PKOBP
2023-08-17,-13.75134302384394,36.6,PKOBP
2023-08-18,-14.315716873960758,36.77,PKOBP
2023-08-21,-14.347856934701033,37.06,PKOBP
2023-08-22,-14.547890406690403,36.71,PKOBP
2023-08-23,-14.959631517178412,37.02,PKOBP
2023-08-24,-15.629917198593214,37.4,PKOBP
2023-08-25,-16.19431725058879,37.13,PKOBP
2023-08-28,-16.226439713966947,37.93,PKOBP
2023-08-29,-16.426460060423622,37.88,PKOBP
2023-08-30,-16.83822338000593,38.06,PKOBP
2023-08-31,-17.50850920461705,37.35,PKOBP
2023-09-01,-18.072890583659905,37.86,PKOBP
2023-09-04,-18.10502194986611,37.51,PKOBP
2023-09-05,-18.305053613318975,37.17,PKOBP
2023-09-06,-18.716803238184017,35.34,PKOBP
2023-09-07,-19.387086163541486,35.26,PKOBP
2023-09-08,-19.951480390438476,35.17,PKOBP
2023-09-11,-19.98360779064378,35.14,PKOBP
2023-09-12,-20.183630455430634,35.26,PKOBP
2023-09-13,-20.595388011688463,35.33,PKOBP
2023-09-14,-21.2656746719202,35.51,PKOBP
2023-09-15,-21.830060327725096,35.54,PKOBP
2023-09-18,-21.86218892952653,34.69,PKOBP
2023-09-19,-22.0622183527784,35.14,PKOBP
2023-09-20,-22.47397160696125,35.63,PKOBP
2023-09-21,-23.144254674534846,35.28,PKOBP
2023-09-22,-23.708645839838674,34.59,PKOBP
2023-09-25,-23.74077469722366,33.89,PKOBP
2023-09-26,-23.940799280040725,34.77,PKOBP
2023-09-27,-24.352554668107445,34.01,PKOBP
2023-09-28,-25.022840773666744,33.96,PKOBP
2023-09-29,-25.58722856118382,34.72,PKOBP
2023-10-02,-25.6193565191994,33.76,PKOBP
2023-10-03,-25.819384422289303,33.88,PKOBP
2023-10-04,-26.231138923501515,34.57,PKOBP
2023-10-05,-26.90142265074759,34.79,PKOBP
2023-10-06,-27.465812391039577,36.3,PKOBP
2023-10-09,-27.49794141256721,36.7,PKOBP
2023-10-10,-27.697967129830644,38.4,PKOBP
2023-10-11,-28.109721834353866,39.29,PKOBP
2023-10-12,-28.78000732328157,38.87,PKOBP
2023-10-13,-29.34439601680155,38.65,PKOBP
2023-10-16,-29.376524054114316,43.0,PKOBP
2023-10-17,-29.57655115204061,43.1,PKOBP
2023-10-18,-29.98830599350117,41.82,PKOBP
2023-10-19,-30.65859023544024,40.55,PKOBP
2023-10-20,-31.222979429758517,39.98,PKOBP
2023-10-23,-31.25510827833151,40.28,PKOBP
2023-10-24,-31.455134542984776,41.12,PKOBP
2023-10-25,-31.866889111503777,42.03,PKOBP
2023-10-26,-32.53717420052522,42.65,PKOBP
2023-10-27,-33.10156320480136,42.02,PKOBP
2023-10-30,-33.13369142927944,42.73,PKOBP
2023-10-31,-33.333718169367934,43.52,PKOBP
2023-11-01,-33.745473034040316,43.52,PKOBP
2023-11-02,-34.415757570301,43.24,PKOBP
2023-11-03,-34.98014660000486,43.53,PKOBP
2023-11-06,-35.01227528138783,43.6,PKOBP
2023-11-07,-35.212301770807805,43.18,PKOBP
2023-11-08,-35.62405637008544,42.36,PKOBP
2023-11-09,-36.29434125216953,43.88,PKOBP
2023-11-10,-36.85873033395577,43.8,PKOBP
2023-11-13,-36.89085869471928,43.74,PKOBP
2023-11-14,-37.09088529999666,46.64,PKOBP
2023-11-15,-37.50264011456249,46.0,PKOBP
2023-11-16,-38.17292479042924,46.93,PKOBP
2023-11-17,-38.73731379219094,47.68,PKOBP
2023-11-20,-38.76944236896052,48.0,PKOBP
2023-11-21,-38.96946893456904,47.44,PKOBP
2023-11-22,-39.381223585390124,47.11,PKOBP
2023-11-23,-40.051508376987044,46.74,PKOBP
2023-11-24,-40.61589746049924,46.52,PKOBP
2023-11-27,-40.648025897640444,45.99,PKOBP
2023-11-28,-40.84805246339161,46.91,PKOBP
2023-11-29,-41.25980723280424,47.75,PKOBP
2023-11-30,-41.93009196489967,47.53,PKOBP
2023-12-01,-42.49448097702419,49.55,PKOBP
2023-12-04,-42.5266095005399,49.3,PKOBP
2023-12-05,-42.726636083862275,49.3,PKOBP
2023-12-06,-43.13839077095104,49.43,PKOBP
2023-12-07,-43.808675529279576,49.27,PKOBP
2023-12-08,-44.37306459842253,49.54,PKOBP
2023-12-11,-44.40519307113132,49.51,PKOBP
2023-12-12,-44.6052196313398,49.23,PKOBP
2023-12-13,-45.01697437331848,49.4,PKOBP
2023-12-14,-45.687259123884154,49.5,PKOBP
2023-12-15,-46.25164815019045,49.11,PKOBP
2023-12-18,-46.283776650909736,50.4,PKOBP
2023-12-19,-46.483803233579046,50.78,PKOBP
2023-12-20,-46.89555794042882,50.46,PKOBP
2023-12-21,-47.56584268942661,50.3,PKOBP
2023-12-22,-48.130231746412086,50.3,PKOBP
2023-12-25,-48.162360233120296,50.3,PKOBP
2023-12-26,-48.362386796665646,50.3,PKOBP
2023-12-27,-48.774141525017576,51.3,PKOBP
2023-12-28,-49.44442627955073,50.58,PKOBP
2023-12-29,-50.00881531545915,50.32,PKOBP
2024-01-01,-50.04094380800384,50.32,PKOBP
2024-01-02,-50.24097038658563,49.63,PKOBP
2024-01-03,-50.652725102454966,50.04,PKOBP
2024-01-04,-51.32300985042679,49.74,PKOBP
2024-01-05,-51.88739890025238,49.74,PKOBP
2024-01-08,-51.91952739141987,50.22,PKOBP
2024-01-09,-52.11955395883608,50.6,PKOBP
2024-01-10,-52.53130868145715,49.52,PKOBP
2024-01-11,-53.20159343555969,48.45,PKOBP
2024-01-12,-53.76598247656508,49.4,PKOBP
2024-01-15,-53.79811096692276,48.9,PKOBP
2024-01-16,-53.99813754225526,48.7,PKOBP
2024-01-17,-54.40989226160703,48.6,PKOBP
2024-01-18,-55.0801770106033,49.5,PKOBP
2024-01-19,-55.644566056947724,49.78,PKOBP
2024-01-22,-55.67669454898503,49.95,PKOBP
2024-01-23,-55.87672111893117,49.62,PKOBP
2024-01-24,-56.28847583954802,48.72,PKOBP
2024-01-25,-56.95876059249905,48.75,PKOBP
2024-01-26,-57.52314963578863,49.26,PKOBP
2024-01-29,-57.55527812598517,48.7,PKOBP
2024-01-30,-57.755304699453454,49.92,PKOBP
2024-01-31,-58.167059419875386,51.0,PKOBP
2024-02-01,-58.837344169924,51.2,PKOBP
2024-02-02,-59.40173321483078,53.54,PKOBP
2024-02-05,-59.433861706690266,53.2,PKOBP
2024-02-06,-59.63388827794938,52.94,PKOBP
2024-02-07,-60.04564299806012,53.0,PKOBP
2024-02-08,-60.71592775014593,52.4,PKOBP
2024-02-09,-61.28031679429887,52.16,PKOBP
2024-02-12,-61.31244528480061,52.3,PKOBP
2024-02-13,-61.51247185738098,52.02,PKOBP
2024-02-14,-61.924226577987405,53.48,PKOBP
2024-02-15,-62.59451132870004,52.9,PKOBP
2024-02-16,-63.15890037311776,53.84,PKOBP
2024-02-19,-63.191028864656445,53.94,PKOBP
2024-02-20,-63.39105543649262,55.28,PKOBP
2024-02-21,-63.802810156588016,55.42,PKOBP
2024-02-22,-64.47309490819003,56.1,PKOBP
2024-02-23,-65.03748395259805,56.5,PKOBP
2024-02-26,-65.06961244338414,55.82,PKOBP
2024-02-27,-65.26963901560501,55.3,PKOBP
2024-02-28,-65.68139373614896,54.46,PKOBP
2024-02-29,-66.351678487199,55.56,PKOBP
2024-03-01,-66.91606753150108,56.24,PKOBP
2024-03-04,-66.94819602281028,56.42,PKOBP
2024-03-05,-67.14822259485972,55.2,PKOBP
2024-03-06,-67.55997731504394,55.26,PKOBP
2024-03-07,-68.23026206641991,53.48,PKOBP
2024-03-08,-68.79465111086536,53.36,PKOBP
2024-03-11,-68.82677960182525,55.0,PKOBP
2024-03-12,-69.0268061739273,56.86,PKOBP
2024-03-13,-69.43856089438268,56.3,PKOBP
2024-03-14,-70.10884564557821,56.3,PKOBP
2024-03-15,-70.67323468988299,55.32,PKOBP
2024-03-18,-70.70536318106693,55.52,PKOBP
2024-03-19,-70.90538975317673,55.28,PKOBP
2024-03-20,-71.31714447343742,56.2,PKOBP
2024-03-21,-71.98742922472374,58.1,PKOBP
2024-03-22,-72.55181826914891,57.62,PKOBP
2024-03-25,-72.5839467601953,57.1,PKOBP
2024-03-26,-72.78397333227136,58.2,PKOBP
2024-03-27,-73.19572805266606,58.4,PKOBP
2024-03-28,-73.86601280391407,59.34,PKOBP
2024-03-29,-74.43040184824426,59.34,PKOBP
2024-04-01,-74.46253033937077,59.34,PKOBP
2024-04-02,-74.66255691148766,59.0,PKOBP
2024-04-03,-75.0743116317937,59.2,PKOBP
2024-04-04,-75.7445963830513,60.0,PKOBP
2024-04-05,-76.3089854274522,60.24,PKOBP
2024-04-08,-76.34111391853519,61.04,PKOBP
2024-04-09,-76.54114049061361,61.04,PKOBP
2024-04-10,-76.95289521097597,61.04,PKOBP
2024-04-11,-77.62317996223815,61.04,PKOBP
2024-04-12,-78.1875690065888,61.04,PKOBP
2024-04-15,-78.219697497693,61.04,PKOBP
2024-04-16,-78.4197240698036,61.04,PKOBP
2024-04-17,-78.8314787901318,61.04,PKOBP
2024-04-18,-79.50176354138367,61.04,PKOBP
2024-04-19,-80.06615258576858,61.04,PKOBP
2024-04-22,-80.09828107686444,61.04,PKOBP
2024-04-23,-80.29830764895004,61.04,PKOBP
2024-04-24,-80.71006236929783,61.04,PKOBP
2024-04-25,-81.38034712056118,61.04,PKOBP
2024-04-26,-81.94473616492364,61.04,PKOBP
2024-04-29,-81.97686465602095,61.04,PKOBP
2024-04-30,-82.17689122812494,61.04,PKOBP
2024-05-01,-82.58864594846231,61.04,PKOBP
2024-05-02,-83.25893069971522,61.04,PKOBP
2024-05-03,-83.82331974409179,61.04,PKOBP
2024-05-06,-83.85544823519093,61.04,PKOBP
2024-05-07,-84.055474807282,61.04,PKOBP
2024-05-08,-84.46722952762427,61.04,PKOBP
2024-05-09,-85.13751427888575,61.04,PKOBP
2024-05-10,-85.70190332325387,61.04,PKOBP
2024-05-13,-85.73403181434998,61.04,PKOBP
2024-05-14,-85.93405838644978,61.04,PKOBP
2024-05-15,-86.34581310679029,61.04,PKOBP
2024-05-16,-87.0160978580452,61.04,PKOBP
2024-05-17,-87.5804869024181,61.04,PKOBP
2024-05-20,-87.61261539351739,61.04,PKOBP
2024-05-21,-87.81264196561152,61.04,PKOBP
2024-05-22,-88.22439668595214,61.04,PKOBP
2024-05-23,-88.89468143721183,61.04,PKOBP
2024-05-24,-89.45907048158224,61.04,PKOBP
2024-05-27,-89.49119897267872,61.04,PKOBP
2024-05-28,-89.69122554477637,61.04,PKOBP
2024-05-29,-90.10298026511764,61.04,PKOBP
2024-05-30,-90.773265016374,61.04,PKOBP
2024-05-31,-91.33765406074554,61.04,PKOBP
2024-06-03,-91.36978255184427,61.04,PKOBP
2024-06-04,-91.56980912393983,61.04,PKOBP
2024-06-05,-91.9815638442802,61.04,PKOBP
2024-06-06,-92.65184859553878,61.04,PKOBP
2024-06-07,-93.21623763990995,61.04,PKOBP
2024-06-10,-93.24836613100696,61.04,PKOBP
2024-06-11,-93.44839270310369,61.04,PKOBP
2024-06-12,-93.86014742344494,61.04,PKOBP
2024-06-13,-94.53043217470209,61.04,PKOBP
2024-06-14,-95.09482121907322,61.04,PKOBP
2024-06-17,-95.12694971017147,61.04,PKOBP
2024-06-18,-95.32697628226761,61.04,PKOBP
2024-06-19,-95.7387310026081,61.04,PKOBP
2024-06-20,-96.40901575386614,61.04,PKOBP
2024-06-21,-96.97340479823748,61.04,PKOBP
2024-06-24,-97.00553328933488,61.04,PKOBP
2024-06-25,-97.20555986143127,61.04,PKOBP
2024-06-26,-97.61731458177236,61.04,PKOBP
2024-06-27,-98.28759933302989,61.04,PKOBP
2024-06-28,-98.85198837740097,61.04,PKOBP
2024-07-01,-98.88411686849894,61.04,PKOBP
2024-07-02,-99.08414344059526,61.04,PKOBP
2024-07-03,-99.4958981609359,61.04,PKOBP
2024-07-04,-100.16618291219369,61.04,PKOBP
2024-07-05,-100.73057195656503,61.04,PKOBP
2024-07-08,-100.76270044766264,61.04,PKOBP
2024-07-09,-100.96272701975893,61.04,PKOBP
2024-07-10,-101.3744817400999,61.04,PKOBP
2024-07-11,-102.04476649135755,61.04,PKOBP
2024-07-12,-102.60915553572869,61.04,PKOBP
2024-07-15,-102.64128402682651,61.04,PKOBP
2024-07-16,-102.84131059892286,61.04,PKOBP
2024-07-17,-103.25306531926361,61.04,PKOBP
2024-07-18,-103.92335007052134,61.04,PKOBP
2024-07-19,-104.48773911489262,61.04,PKOBP
2024-07-22,-104.51986760599031,61.04,PKOBP
2024-07-23,-104.7198941780866,61.04,PKOBP
2024-07-24,-105.1316488984275,61.04,PKOBP
2024-07-25,-105.8019336496852,61.04,PKOBP
2024-07-26,-106.36632269405636,61.04,PKOBP
2024-07-29,-106.39845118515413,61.04,PKOBP
2024-07-30,-106.59847775725049,61.04,PKOBP
2024-07-31,-107.0102324775913,61.04,PKOBP
2024-08-01,-107.680517228849,61.04,PKOBP
2024-08-02,-108.24490627322025,61.04,PKOBP
2024-08-05,-108.27703476431799,61.04,PKOBP
2024-08-06,-108.47706133641428,61.04,PKOBP
2024-08-07,-108.88881605675513,61.04,PKOBP
2024-08-08,-109.55910080801284,61.04,PKOBP
2024-08-09,-110.12348985238404,61.04,PKOBP
2023-03-20,,,SANPL
2023-03-21,265.3079496624656,274.6,SANPL
2023-03-22,264.5581132061301,272.8,SANPL
2023-03-23,259.8244537690532,274.6,SANPL
2023-03-24,256.008618032515,271.2,SANPL
2023-03-27,251.94295455900243,272.2,SANPL
2023-03-28,251.91872798750782,286.0,SANPL
2023-03-29,251.98221704806724,293.4,SANPL
2023-03-30,247.56840469570554,297.8,SANPL
2023-03-31,242.6979270218724,291.8,SANPL
2023-04-03,236.52359570321875,300.0,SANPL
2023-04-04,236.39347551334123,298.8,SANPL
2023-04-05,237.1895653223269,294.0,SANPL
2023-04-06,231.50115974871218,295.0,SANPL
2023-04-07,227.45339405175736,295.0,SANPL
2023-04-10,222.32610858267248,295.0,SANPL
2023-04-11,221.20085396681574,304.8,SANPL
2023-04-12,222.87336934843103,312.6,SANPL
2023-04-13,216.9510003373094,313.0,SANPL
2023-04-14,212.53617585989733,321.8,SANPL
2023-04-17,208.26793027179463,325.8,SANPL
2023-04-18,206.47263919601443,329.8,SANPL
2023-04-19,208.29157210909386,340.0,SANPL
2023-04-20,202.8425374063169,345.4,SANPL
2023-04-21,197.6218710502419,337.0,SANPL
2023-04-24,193.70945850506348,348.2,SANPL
2023-04-25,191.7860790334622,340.0,SANPL
2023-04-26,193.32822701585988,334.4,SANPL
2023-04-27,188.33469388442305,345.4,SANPL
2023-04-28,182.72632444096655,338.2,SANPL
2023-05-01,179.0881996678524,338.2,SANPL
2023-05-02,177.3455526822751,335.2,SANPL
2023-05-03,178.45567953179838,335.2,SANPL
2023-05-04,173.90450278844168,330.0,SANPL
2023-05-05,168.1027347497316,329.8,SANPL
2023-05-08,164.29234546930786,334.0,SANPL
2023-05-09,162.93244544106602,333.0,SANPL
2023-05-10,163.6596884637916,333.6,SANPL
2023-05-11,159.28151700538248,330.2,SANPL
2023-05-12,153.5915093811918,332.0,SANPL
2023-05-15,149.44654357144594,328.2,SANPL
2023-05-16,148.41872220156006,328.0,SANPL
2023-05-17,148.99235016813807,326.0,SANPL
2023-05-18,144.51358216199299,329.6,SANPL
2023-05-19,139.10438789916392,348.6,SANPL
2023-05-22,134.6850794076204,350.8,SANPL
2023-05-23,133.79772232399654,351.8,SANPL
2023-05-24,134.4402460209602,341.4,SANPL
2023-05-25,129.7386026605739,348.6,SANPL
2023-05-26,124.57371009985015,350.2,SANPL
2023-05-29,120.01769731979866,352.8,SANPL
2023-05-30,119.08332367635954,347.2,SANPL
2023-05-31,119.91414432948766,336.6,SANPL
2023-06-01,114.99636139430832,345.4,SANPL
2023-06-02,109.95361532681969,366.4,SANPL
2023-06-05,105.4299250913528,367.4,SANPL
2023-06-06,104.33769345217243,380.2,SANPL
2023-06-07,105.35610345703482,370.8,SANPL
2023-06-08,100.32624099688168,370.8,SANPL
2023-06-09,95.26396549210072,389.2,SANPL
2023-06-12,90.872778569915,377.0,SANPL
2023-06-13,89.61822794203341,370.4,SANPL
2023-06-14,90.73783316816466,386.4,SANPL
2023-06-15,85.71947015451127,390.4,SANPL
2023-06-16,80.54755489116302,389.2,SANPL
2023-06-19,76.29565383376887,384.8,SANPL
2023-06-20,74.94979644462249,382.2,SANPL
2023-06-21,76.06547590755335,385.0,SANPL
2023-06-22,71.13711930452378,388.8,SANPL
2023-06-23,65.84482968428122,372.8,SANPL
2023-06-26,61.67542295744631,386.2,SANPL
2023-06-27,60.32794791362598,385.0,SANPL
2023-06-28,61.3694495805146,385.4,SANPL
2023-06-29,56.544736286533336,390.6,SANPL
2023-06-30,51.17858852888951,389.0,SANPL
2023-07-03,47.01480905848454,391.4,SANPL
2023-07-04,45.72820362741855,378.0,SANPL
2023-07-05,46.68069509062132,371.4,SANPL
2023-07-06,41.922093405532785,374.4,SANPL
2023-07-07,36.547487505087844,381.0,SANPL
2023-07-10,32.33391577526365,373.0,SANPL
2023-07-11,31.12358608364732,383.8,SANPL
2023-07-12,32.017201449374056,399.2,SANPL
2023-07-13,27.268892483269454,392.0,SANPL
2023-07-14,21.934726919636823,402.6,SANPL
2023-07-17,17.655971078703722,401.2,SANPL
2023-07-18,16.49793598348915,414.8,SANPL
2023-07-19,17.380038381219226,406.0,SANPL
2023-07-20,12.59907214313183,405.8,SANPL
2023-07-21,7.320558262089562,406.0,SANPL
2023-07-24,2.99546596850461,405.0,SANPL
2023-07-25,1.8495988426861083,404.0,SANPL
2023-07-26,2.7579299481953554,400.0,SANPL
2023-07-27,-2.0704384967964646,400.0,SANPL
2023-07-28,-7.30801709505419,402.2,SANPL
2023-07-31,-11.645507028651549,397.4,SANPL
2023-08-01,-12.812289112792453,393.2,SANPL
2023-08-02,-11.863661429563921,384.6,SANPL
2023-08-03,-16.728113609162364,385.0,SANPL
2023-08-04,-21.953391157766692,392.8,SANPL
2023-08-07,-26.274337746656926,390.6,SANPL
2023-08-08,-27.475302931344867,382.0,SANPL
2023-08-09,-26.494952597588618,382.2,SANPL
2023-08-10,-31.37137199278776,392.4,SANPL
2023-08-11,-36.6096002506863,386.4,SANPL
2023-08-14,-40.90161468889074,387.2,SANPL
2023-08-15,-42.13040503304085,387.2,SANPL
2023-08-16,-41.13858293339967,376.4,SANPL
2023-08-17,-46.00498475539108,368.4,SANPL
2023-08-18,-51.26764896939649,370.4,SANPL
2023-08-21,-55.5353106005325,376.4,SANPL
2023-08-22,-56.77496386874134,375.2,SANPL
2023-08-23,-55.79077649808562,378.6,SANPL
2023-08-24,-60.63658849667394,378.0,SANPL
2023-08-25,-65.92052046021864,376.4,SANPL
2023-08-28,-70.17799870077683,384.4,SANPL
2023-08-29,-71.41194290016816,382.2,SANPL
2023-08-30,-70.44506334428809,383.6,SANPL
2023-08-31,-75.2723401018439,371.6,SANPL
2023-09-01,-80.56573711907235,379.6,SANPL
2023-09-04,-84.82737817135708,369.4,SANPL
2023-09-05,-86.04681017230322,365.4,SANPL
2023-09-06,-85.09605103211668,356.6,SANPL
2023-09-07,-89.91459426229218,351.6,SANPL
2023-09-08,-95.20506177780969,355.0,SANPL
2023-09-11,-99.47883854156717,358.8,SANPL
2023-09-12,-100.6842782831114,358.4,SANPL
2023-09-13,-99.74152703417515,357.4,SANPL
2023-09-14,-104.56202464940202,356.8,SANPL
2023-09-15,-109.84237221660928,353.6,SANPL
2023-09-18,-114.12827020973637,346.0,SANPL
2023-09-19,-115.32640822062116,350.2,SANPL
2023-09-20,-114.38246600204273,372.2,SANPL
2023-09-21,-119.21137728319921,360.8,SANPL
2023-09-22,-124.48124477712501,354.0,SANPL
2023-09-25,-128.77376766838825,348.4,SANPL
2023-09-26,-129.9725061250924,354.0,SANPL
2023-09-27,-129.02159124741024,349.4,SANPL
2023-09-28,-133.85954628473368,349.8,SANPL
2023-09-29,-139.12342979004168,360.0,SANPL
2023-10-02,-143.4158022541601,350.6,SANPL
2023-10-03,-144.6202991581863,349.0,SANPL
2023-10-04,-143.66159491171072,360.6,SANPL
2023-10-05,-148.50493317226366,361.8,SANPL
2023-10-06,-153.7686306016561,372.4,SANPL
2023-10-09,-158.05626526890094,377.2,SANPL
2023-10-10,-159.26745835643388,387.4,SANPL
2023-10-11,-158.3039292575548,392.4,SANPL
2023-10-12,-163.1476989073541,386.6,SANPL
2023-10-13,-168.41527835777237,391.8,SANPL
2023-10-16,-172.69716760154537,422.2,SANPL
2023-10-17,-173.91267032838488,430.2,SANPL
2023-10-18,-172.9485372288055,420.0,SANPL
2023-10-19,-177.78914049276202,411.8,SANPL
2023-10-20,-183.06164012971718,406.6,SANPL
2023-10-23,-187.3396921264064,405.0,SANPL
2023-10-24,-188.5559139782089,409.2,SANPL
2023-10-25,-187.5943505098065,429.8,SANPL
2023-10-26,-192.43074846919703,438.8,SANPL
2023-10-27,-197.70665462529493,439.8,SANPL
2023-10-30,-201.9839173775738,454.0,SANPL
2023-10-31,-203.1980657324345,456.4,SANPL
2023-11-01,-202.24008948185076,456.4,SANPL
2023-11-02,-207.0734717141323,462.4,SANPL
2023-11-03,-212.35020242451074,459.6,SANPL
2023-11-06,-216.62912751842055,459.6,SANPL
2023-11-07,-217.8402220263902,459.6,SANPL
2023-11-08,-216.88490852275928,457.8,SANPL
2023-11-09,-221.71745741839746,474.4,SANPL
2023-11-10,-226.99286533906232,465.8,SANPL
2023-11-13,-231.27438489184848,469.0,SANPL
2023-11-14,-232.4831341907806,492.8,SANPL
2023-11-15,-231.52864297346082,478.0,SANPL
2023-11-16,-236.36223529472477,483.0,SANPL
2023-11-17,-241.63544366931367,488.8,SANPL
2023-11-20,-245.91902383383234,492.0,SANPL
2023-11-21,-247.12697635379513,494.6,SANPL
2023-11-22,-246.17167060983667,490.4,SANPL
2023-11-23,-251.00712363875544,488.8,SANPL
2023-11-24,-256.27852560540305,490.0,SANPL
2023-11-27,-260.56286687095417,484.6,SANPL
2023-11-28,-261.771447218712,494.4,SANPL
2023-11-29,-260.81457093459665,504.5,SANPL
2023-11-30,-265.651604034665,496.8,SANPL
2023-12-01,-270.9222873596567,509.5,SANPL
2023-12-04,-275.20615230659274,510.0,SANPL
2023-12-05,-276.41605518915986,513.0,SANPL
2023-12-06,-275.4577997622405,507.5,SANPL
2023-12-07,-280.295504916169,508.5,SANPL
2023-12-08,-285.566542306431,510.5,SANPL
2023-12-11,-289.84929627089645,514.0,SANPL
2023-12-12,-291.0604004201596,509.0,SANPL
2023-12-13,-290.10152160351976,513.5,SANPL
2023-12-14,-294.93897070102423,517.0,SANPL
2023-12-15,-300.2109389779053,503.0,SANPL
2023-12-18,-304.4926487303628,510.5,SANPL
2023-12-19,-305.70432709247365,503.0,SANPL
2023-12-20,-304.745626345405,511.0,SANPL
2023-12-21,-309.5822975591598,488.0,SANPL
2023-12-22,-314.8551717238257,493.0,SANPL
2023-12-25,-319.136355784097,493.0,SANPL
2023-12-26,-320.3479175908111,493.0,SANPL
2023-12-27,-319.3898650149282,496.2,SANPL
2023-12-28,-324.2257518779396,488.8,SANPL
2023-12-29,-329.49910472232654,489.8,SANPL
2024-01-01,-333.7803573205992,489.8,SANPL
2024-01-02,-334.9913806855739,484.6,SANPL
2024-01-03,-334.0340059175781,483.8,SANPL
2024-01-04,-338.8694590058695,483.8,SANPL
2024-01-05,-344.14278032137526,484.8,SANPL
2024-01-08,-348.42447874453427,488.0,SANPL
2024-01-09,-349.6349174941896,483.8,SANPL
2024-01-10,-348.6779341028468,478.2,SANPL
2024-01-11,-353.5133906440994,469.2,SANPL
2024-01-12,-358.78634412560234,472.4,SANPL
2024-01-15,-363.06854582296563,465.4,SANPL
2024-01-16,-364.278632844039,461.8,SANPL
2024-01-17,-363.32166686760013,457.6,SANPL
2024-01-18,-368.1574257280438,462.6,SANPL
2024-01-19,-373.4299467848227,465.8,SANPL
2024-01-22,-377.71246343479135,463.6,SANPL
2024-01-23,-378.9225179515298,459.4,SANPL
2024-01-24,-377.9653045498398,461.6,SANPL
2024-01-25,-382.80143424895937,460.8,SANPL
2024-01-26,-388.07367422708455,467.8,SANPL
2024-01-29,-392.3562338729991,460.8,SANPL
2024-01-30,-393.5664899440773,475.2,SANPL
2024-01-31,-392.6089591311739,487.0,SANPL
2024-02-01,-397.44533889805393,484.2,SANPL
2024-02-02,-402.7175290151316,495.4,SANPL
2024-02-05,-406.9999253281538,492.2,SANPL
2024-02-06,-408.2104525513651,480.4,SANPL
2024-02-07,-407.2526999077116,494.8,SANPL
2024-02-08,-412.0891335700539,475.6,SANPL
2024-02-09,-417.3614552695292,476.6,SANPL
2024-02-12,-421.6436204055471,485.0,SANPL
2024-02-13,-422.8543438718949,475.6,SANPL
2024-02-14,-421.8965354799731,495.4,SANPL
2024-02-15,-426.73286384867333,491.6,SANPL
